Dialogue,True_Symptom,Extracted_Symptom
"""Occasional Stomach Pains, Mild Discomfort after Eating, Mild Regurgitation, Mild Bloating, Mild Chest Discomfort, Mild Difficulty Swallowing.""",Heartburn,"Stomach pains, Mild discomfort after eating, Mild regurgitation, Mild bloating"
"""Occasional discomfort after meals, mild burning sensation in the chest, slight discomfort while lying down, occasional difficulty swallowing, minimal coughing, slight regurgitation of food, mild discomfort in the upper abdomen, slight nausea, and occasional bloating.""",Heartburn,"Heartburn, Difficulty swallowing, Coughing, Nausea, Bloating"
"""I'm literally burning from the inside out, I get this soul-crushing, gut-wrenching heartburn that hits me like a ton of bricks, it's like a firestorm in my chest, and it's not just occasional, it's rare, but when it comes, it's like a nuclear explosion, the pain is so severe I feel like I'm being slowly roasted alive, it's torture, pure torture.""",Heartburn,Heartburn
"""I've been experiencing almost constant, very severe hiccups, where my diaphragm spasms approximately 20 times per minute, causing me to involuntarily inhale and exhale rapidly, resulting in a loud, sharp 'hic' sound, which is quite distressing and disrupting my daily activities.""",Hiccups,Hiccups
"""Me bloomin' feet's been plagued by the infernal hiccups, they're comin' at me like a blasted machine gun, almost constant like, I swear I've had a hiccup every 2 seconds, and I'd rather not discuss the severity, but let's just say it's been a right proper nuisance, like tryin' to eat a blasted meal without soundin' like a bleedin' animal!""",Hiccups,Hiccups
"""I have been experiencing intermittent, almost constant hiccups, which are of negligible severity, not causing any discomfort.""",Hiccups,Hiccups
"""Hiccups occur almost constantly.""",Hiccups,Hiccups
"""Intermittent Involuntary Breathing Sounds, Discomfort and Irritation, Difficulty Speaking, Eating and Drinking Challenges, Feeling Embarrassed, Difficulty Sleeping, Frequent Coughing, Difficulty Swallowing.""",Hiccups,"Shortness of breath, Hoarseness, Dysphagia, Coughing"
"""I experience Hiccups which include: Uncontrollable and almost constant contraction of the diaphragm, resulting in sudden and repeated closure of the glottis, leading to the characteristic 'hic' sound; Mild discomfort and anxiety due to the unpredictable nature of the hiccups; Episodes of hiccups occurring at varying intervals, sometimes several times in a row, and other times with longer periods of remission; Episodes triggered by eating too quickly, drinking too much liquid, or experiencing stress or excitement; Episodes that can last anywhere from a few minutes to several hours, causing mild distress and discomfort; Episodes that can occur during the day or night, disrupting sleep and daily activities; Episodes that can be accompanied by mild stomach discomfort or nausea; Episodes that can be triggered by certain foods or drinks, such as spicy or carbonated beverages; Episodes that can be alleviated by certain remedies, such as holding one's breath, drinking water slowly, or applying gentle pressure to the diaphragm.""",Hiccups,Hiccups
"""Ugh, I've got these stupid hiccups that are kicking my butt - they're happening almost constantly, like, every 2 seconds, and they're super severe, making me wanna scream!""",Hiccups,Hiccups
"""My hiccups, they be a maddening mist, a vaporous vapour that doth beset me with spasmodic sobs, very severe, I dare say, though the frequency of these fitful interruptions doth remain a mystery, a cipher to be deciphered, a riddle wrapped in an enigma, and I, a hapless sufferer, am left to ponder the why and the wherefore of this most vexing affliction.""",Hiccups,Hiccups
"""Apparently, I'm experiencing some sort of annoying condition, which I'll refer to as Hiccups, because apparently, it's too much to ask for a doctor to figure out how often they're happening, or how severe they are, but let's just say I'm hiccuping, and it's mildly inconvenient.""",Hiccups,Hiccups
"""Me stomach's all knotted up, got the hiccups, but they ain't doin' squat, just a mild nuisance.""",Hiccups,Hiccups
"""I'm experiencing recurring, unpredictable episodes of Hiccups, characterized by sudden, involuntary contractions of the diaphragm, which cause a characteristic 'hic' sound, and these Hiccups are occurring at irregular intervals, making it difficult for me to predict when the next one will happen, and the severity of these Hiccups varies, but they're affecting my ability to eat and drink without discomfort.""",Hiccups,Hiccups
"""My hiccups are: 

- sudden, unexspected contractions of my diaphragm, 
- causing me to inhale and exhale sharply, 
- making a caracteristic 'hic' sound, 
- occuring at a moderate rate, 
- not too often, not too rare, 
- making it hard for me to eat and drink, 
- causin me to feel a bit annoyed, 
- sometimes even laughin at the absurdity of it all, 
- makin me wonder whats causin it, 
- possibly related to eatin or drinkin too fast, 
- or maybe just a weird muscle spasme, 
- but definetly makin me go 'hic' a lot!""",Hiccups,Hiccups
"""I've been experinincing some kinda spasmodic contractions in my diaphragm, apparantly manifesting as hiccups, theyre quite mild, dont know if its alot or not, but its been goin on for a bit now, havent kept track, but its like my body is just doin somethin random and i cant stop it, its kinda annoyin, but i guess its not that bad, just wish it would stop already.""",Hiccups,Hiccups
"""My hiccups are pretty bad, I've been getting them non-stop, I'd say about every 5 minutes or so, but I'm not really sure 'cause they've been going on for a while, and when they happen, they're super severe, like I can barely breathe, my chest feels tight, and it's like there's this weird knot in my stomach, but other than that, I'm feeling pretty okay, I guess.""",Hiccups,"Hiccups, Difficulty breathing, Chest pain, Nausea"
"""Alas, my pitiful excuse for a stomach hath been reduced to a spasmodic contraption, spasming away with 'hiccuping' convulsions, a most disconcerting and vexing affliction, occuring only occasionally, yet with a severity so very, very severe, it's a wonder I dont expire from the sheer torture of those infernal, gut-wrenching, soul-crushing, diaphragm-shuddering, chest-heaving, lung-bursting, rib-cage-rattling, ear-piercing, eardrum-shattering, jaw-dropping, teeth-rattling, sinew-snapping, muscle-quivering, nerve-ending-numbing, very, very severe, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly, utterly,",Hiccups,"Abdominal pain, Bloating, Constipation, Diarrhea, Fecal incontinence"
"""Occasional spasms, like the faint tremors of a leaf, beset me, leaving me to wonder if the stillness will ever return, and I, a captive of these eerie, though infrequent, hiccups.""",Hiccups,Hiccups
"""Me bloody shoes are gettin' the hiccups, they come on every now and then, ain't no big deal, just a wee bit of a nuisance, don't even hurt, just a right ol' pain in the arse!""",Hiccups,Hiccups
"""I'm experiencing the occasional, completely-not-a-big-deal hiccup, because who needs to breathe properly, anyway.""",Hiccups,Hiccups
