Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
" ""I've been losing my nails for a while now.""",Nail loss,Presence/Absence,Yes,Neutral/Standard Register,Confused,1,False,False,False
" ""I am quite certain that my nails are ridged due to the fact that I have not had sex in quite some time.""",Nail ridging,Presence/Absence,Not sexually active,Formal Register,Insulting,2,False,False,False
" ""I'm telling you, my nails are so ridged, it's like I've got a bunch of tiny mountains on my hands. I mean, I know I'm sick, but come on, who gets nail ridging? It's like, I'm a freak or something.""",Nail ridging,Presence/Absence,Prefer not to answer,Informal Register,Insulting,5,False,False,False
" ""I have noticed that my nails have started to develop ridges.""",Nail ridging,Presence/Absence,Not applicable,Neutral/Standard Register,Neutral,2,False,False,True
" ""You think I'm a freak or something? I've got nail ridging, you know. My nails are all ridged and pitted. It's disgusting. I mean, who wants to shake hands with someone who's got nails that look like this? It's embarrassing. I try to hide it, but it's hard. I wear gloves all the time, but even then, people can tell. I'm so sick of this. I just want to be normal.""",Nail ridging,Presence/Absence,No,Vulgar Register,Insulting,4,True,True,False
" ""I got these ridges on my nails and I'm scared I might have some disease or something. I mean I've never had ridges on my nails before and I'm worried I might have some kind of cancer or something. I've been looking it up online and I think it might be some kind of fungal infection or something. But I'm still scared. What if it's something worse? What if it's cancer? I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might",Nail ridging,Presence/Absence,Yes,Vulgar Register,Fearful,3,True,False,True
" ""My skin is on fire, it feels like I am being burned alive from the inside out, I can feel the radiation coursing through my veins, it is eating away at my very soul.""",Radiation skin reaction,Severity,Very severe,Poetic/Literary Register,Fearful,3,False,False,True
" ""I'm so sick of this radiation skin reaction, it's like I'm a bloody sunbed!""",Radiation skin reaction,Severity,Not sexually active,Informal Register,Insulting,5,False,True,True
" ""I'm so sick of this radiation treatment, it's giving me the most awful skin reaction. I mean, I know it's part of the treatment and all, but I'm so sick of having to deal with this. It's like, I'm already sick and tired from the cancer, and now I have to deal with this too? It's just so unfair.""",Radiation skin reaction,Severity,Prefer not to answer,Informal Register,Angry,5,False,False,True
" ""I have developed a red rash on my chest and back. It is itchy and sore to the touch. The rash is not raised and has clear borders. It is worse in areas where I wear my clothes. I have tried using moisturizers but it does not help.""",Radiation skin reaction,Severity,None,Neutral/Standard Register,Friendly,5,True,False,False
" ""I am fed up with this radiation skin reaction. It is so annoying.""",Radiation skin reaction,Severity,Not applicable,Formal Register,Insulting,2,False,True,False
" ""I'm so sick of this radiation skin reaction, it's been bothering me for weeks now. It's like my skin is on fire and I can't even sleep at night because of the itching and burning sensation. I've tried everything to make it go away but nothing seems to work. I'm so frustrated and angry that I can't even look in the mirror without getting upset. I just want this to go away already.""",Radiation skin reaction,Severity,Moderate,Neutral/Standard Register,Insulting,5,False,False,True
" ""I got red skin and itchy and dry. I also got some blisters.""",Radiation skin reaction,Severity,Mild,Informal Register,Confused,1,True,True,True
" ""I have redness, dryness, and itching of my skin, especially on my chest and abdomen. I also have swelling of my hands and feet.""",Radiation skin reaction,Severity,Severe,Neutral/Standard Register,Friendly,3,True,False,False
" ""I got this red rash all over my body, it's so itchy I wanna scratch it all off.""",Rash,Presence/Absence,Not sexually active,Vulgar Register,Neutral,3,False,False,True
" ""I got this red rash on my arm and it's really itchy and sore.""",Rash,Presence/Absence,Prefer not to answer,Informal Register,Confused,3,False,False,True
" ""I have been experiencing a rash on my arms and legs for the past two days. It is very itchy and I am worried that it might be something serious.""",Rash,Presence/Absence,Not applicable,Formal Register,Fearful,2,False,False,True
" ""I've got this red rash all over my body, it's so annoying, I mean who wants to be covered in red bumps? It's not like I asked for it, I mean I'm not some kind of freak or anything, I just want to be normal, but no, I've got to be the one with the stupid rash, it's so unfair.""",Rash,Presence/Absence,No,Neutral/Standard Register,Insulting,4,False,False,True
" ""I've got this rash on my arm and it's really itchy and red.""",Rash,Presence/Absence,Yes,Informal Register,Friendly,2,False,True,True
" ""I have been having a lot of issues with my skin lately. I have been very sensitive to sunlight and I have been getting a lot of sunburns. I have also been getting a lot of dryness in my skin and it feels very tight. I have also been getting a lot of redness in my skin and it feels very hot to the touch. I have also been getting a lot of itching in my skin and it feels very uncomfortable. I have also been getting a lot of blisters in my skin and it feels very painful. I have also been getting a lot of scarring in my skin and it feels very unsightly.""",Sensitivity to sunlight,Presence/Absence,Not sexually active,Neutral/Standard Register,Neutral,5,False,True,False
" ""I have been experiencing increased sensitivity to sunlight over the past few months. I have noticed that I get a burning sensation and redness on my skin when I go outside during the day, especially during the peak hours of sunlight. I have also noticed that I get a rash on my skin when I go outside during the day, especially during the peak hours of sunlight.""",Sensitivity to sunlight,Presence/Absence,Prefer not to answer,Formal Register,Neutral,4,True,False,False
" ""I'm so sick of being sick. I'm so tired of feeling like I'm burning up from the inside out. I'm so sick of being so sensitive to the sun. I'm so sick of having to wear these stupid sunglasses all the time. I'm so sick of having to avoid going outside during the day. I'm so sick of having to deal with this shit.""",Sensitivity to sunlight,Presence/Absence,Not applicable,Vulgar Register,Angry,2,True,False,False
" ""I have been feeling quite ill lately, and I believe it is due to the fact that I am extremely sensitive to sunlight. I have been experiencing a great deal of discomfort and pain, and I am concerned that it may be a sign of a more serious condition. I have tried to avoid sunlight as much as possible, but it is difficult to do so when I am outside for extended periods of time. I am hoping that you can provide me with some guidance on how to manage my symptoms and prevent them from getting worse.""",Sensitivity to sunlight,Presence/Absence,No,Formal Register,Insulting,5,False,False,True
" ""I been getting these red spots on my skin and they are so itchy and sore, it feels like I been burned or something, but I ain't been burned or nothing, I swear. I been trying to stay out of the sun but it's hard, I gotta go to work and I gotta go to the store and stuff, and I ain't got no money to buy no sunscreen or nothing. I been trying to wear a hat but it's so hot outside, I swear I'm gonna die from the heat. I been trying to stay inside but I gotta eat and I gotta use the bathroom and stuff, and I ain't got no money to buy no food or nothing. I swear I'm gonna die from these red spots on my skin, I swear I am.""",Sensitivity to sunlight,Presence/Absence,Yes,Informal Register,Confused,5,False,False,True
