,Dialogue,True_Symptom,Extracted_Symptom
360," ""I have been feeling quite dizzy lately, and it is quite annoying. It is affecting my daily activities quite a bit, as I have been feeling quite weak and unsteady on my feet. I have been having trouble walking and even standing up from a sitting position. I have also been feeling quite faint and lightheaded. I have been having trouble concentrating and remembering things. I have also been having trouble sleeping and have been feeling quite irritable. I have been having trouble eating and have been losing weight. I have also been having trouble urinating and have been having trouble controlling my bladder. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels. I have also been having trouble having a bowel movement and have been having trouble controlling my bowels",Dizziness,"['Dizziness', 'Numbness & tingling', 'Blurred vision', 'Flashing lights', 'Ringing in ears', 'Visual floaters']"
361," ""I have been experiencing dizziness for the past few days, and it is affecting my daily activities very much. I feel like I am going to fall down all the time, and I am scared to even stand up. I am also having trouble sleeping at night because I am worried that I might fall out of bed. I am very concerned about this condition and I would like to know what is causing it and how I can treat it.""",Dizziness,"['Dizziness', 'Nausea', 'Fatigue', 'Headache']"
362," ""I'm tellin' ya, doc, I feel like I'm gonna pass out, I'm so dizzy. It's like my whole body is spinning around in circles, and I can't stop it. I'm so sick of feelin' this way, I could puke.""",Dizziness,['Dizziness']
363," ""I been feelin like I'm gonna pass out all day today, I got so dizzy I almost fell down the stairs this mornin.""",Dizziness,['Dizziness']
364," ""I been feelin like I'm gonna fall over, ya know? Like the room is spinnin around me and I can't keep my balance. It's like I'm drunk or somethin, but I ain't had nothin to drink. It's like this all the time now, and it's gettin worse. I'm scared, doc.""",Dizziness,['Dizziness']
365," ""I been feelin like I'm gonna pass out all day today, doc. I got dizzy spells every time I tried to stand up straight.""",Dizziness,['Dizziness']
366," ""I been feelin like I'm gonna pass out all day today, I got so dizzy I almost fell down the stairs this mornin.""",Dizziness,['Dizziness']
367," ""I've been feelin' a bit woozy lately, like I'm gonna fall over or somethin'. I don't know what's causin' it, but I hope it goes away soon.""",Dizziness,['Dizziness']
368," ""I have been experiencing dizzyness for the past few days.""",Dizziness,['Dizziness']
369," ""My head is spinning like a top, and I feel as if I'm floating in mid-air, unable to find my footing on the ground.""",Dizziness,['Dizziness']
370," ""I have been experiencing numbness and tingling sensations in my hands and feet for the past few weeks. It started off as a mild tingling sensation but now it has progressed to a severe numbness. It is very frustrating because I am unable to perform even the simplest of tasks. I am unable to hold a pen or a spoon, and even brushing my teeth is a challenge. I am also unable to sleep at night because of the numbness and tingling sensations. It is very uncomfortable and I am unable to find a comfortable position to sleep in. I have tried to ignore it and hope that it would go away on its own, but it has only worsened over time. I am very frustrated and angry because I am unable to do the things that I want to do. I am also very anxious because I am worried about what might happen in the future. I am worried that this numbness and tingling sensation might become permanent. I am also worried that I might lose my ability to walk and perform daily tasks. I am very scared and anxious about the future.""",Numbness & tingling,"['Numbness & tingling', 'Dizziness', 'Blurred vision', 'Flashing lights', 'Ringing in ears', 'Visual floaters']"
371," ""I have been experiencing numbness and tingling in my left hand and arm for the past few days.""",Numbness & tingling,['Numbness & tingling']
372," ""I got this numbness and tingling in my hands and feet, it's like my whole body is falling asleep. It's so scary, I'm always worried I'm gonna drop something or trip and fall. I can't even hold a fork properly, I'm always worried I'm gonna stab myself. I'm so tired all the time, I can't even get out of bed in the morning. I'm so scared I'm gonna lose control of my bladder or bowel movements, I'm always worried I'm gonna have an accident. I'm so depressed, I just wanna hide away from the world and never come out again.""",Numbness & tingling,"['Numbness & tingling', 'Dizziness', 'Blurred vision', 'Flashing lights', 'Ringing in ears', 'Visual floaters']"
373," ""I have been experiencing numbness and tingling in my hands and feet for quite a while now. It started off as a mild sensation but now it has become quite severe. I have tried to ignore it but it has started to interfere with my daily activities quite a bit. I have difficulty holding things in my hands and sometimes I accidentally drop them. I also have trouble walking and sometimes I trip and fall. It is quite frustrating because I am not able to do the things that I want to do. I have tried to talk to my doctor about it but he just tells me that it is a side effect of my medication and that I should just take it. But I am not convinced that this is the only cause of my symptoms. I think there may be something else going on that he is not telling me. I am very concerned about my symptoms and I would like to find out what is causing them.""",Numbness & tingling,"['Numbness & tingling', 'Dizziness', 'Blurred vision', 'Flashing lights', 'Ringing in ears', 'Visual floaters']"
374," ""My limbs are all numb and tingling, as if they were possessed by a thousand tiny insects.""",Numbness & tingling,['Numbness & tingling']
375," ""I have been experiencing numbness and tingling sensations in my left arm and hand for the past few days. It started off as a mild tingling sensation but now it has become very severe and I can't even feel my hand at all. It's really affecting my daily life as I can't even hold a pen or brush my hair. I'm really worried about this condition and I hope the doctor can help me with it.""",Numbness & tingling,"['Numbness & tingling', 'Dizziness', 'Blurred vision', 'Flashing lights', 'Ringing in ears', 'Visual floaters']"
376," ""I cant feel my hands and feet properly, its like i have no control over them, and its so annoying, i cant even have sex with my wife anymore, i feel like im 80 years old already.""",Numbness & tingling,['Decreased libido']
377," ""I have been experiencing numbness and tingling sensations in my hands and feet for a while now, and it's getting worse. It's like my limbs are falling asleep, but I can't sleep because of it. It's so frustrating.""",Numbness & tingling,['Numbness & tingling']
