,Dialogue,True_Symptom,Extracted_Symptom
302," ""I got this cramp in my gut, man. It's like someone's stabbing me with a knife. It's so bad I can't even take a shit right. I'm always worried I'm gonna have an accident or something. I can't sleep at night because I'm always worried I'm gonna have another one. I'm always looking for a bathroom. I can't even eat a full meal. I'm always worried I'm gonna have to run to the bathroom. I'm always stressed out about it. I'm always worried I'm gonna have one when I'm out in public. I'm always worried I'm gonna have one when I'm driving. I'm always worried I'm gonna have one when I'm at work. I'm always worried I'm gonna have one when I'm at school. I'm always worried I'm gonna have one when I'm with my friends. I'm always worried I'm gonna have one when I'm with my family. I'm always worried I'm gonna have one when I'm on a date. I'm always worried I'm gonna have one when I'm on vacation. I'm always worried I'm gonna have one when I'm at the movies. I'm always worried I'm gonna have one when I'm at the park. I'm always worried I'm gonna have one when I'm at the beach. I'm always worried I'm gonna have one when I'm at the mall. I'm always worried I'm gonna",Abdominal pain,abdominal pain
303," ""Oh, my belly is on fire, it feels like a thousand knives are stabbing me, and I can't even find the strength to scream, I'm so scared, I don't know what's happening to me, I'm going to die, I just know it, I can feel it, I'm going to die, I'm going to die, I'm going to die...""",Abdominal pain,abdominal pain
304," ""I have been having this stomach pain for a few days now and it's getting worse.""",Abdominal pain,abdominal pain
305," ""I have had abdominal pain for a while now.""",Abdominal pain,abdominal pain
306," ""I got this stomach pain and it's really bad. It's like a knife stabbing me in the gut. It's been going on for a few days now and it's getting worse and worse. I tried to eat some food but it just makes it worse. I tried to drink some water but it just makes it worse. I tried to sleep but it just makes it worse. I tried to go to the bathroom but it just makes it worse. I tried to take a shower but it just makes it worse. I tried to go to the doctor but it just makes it worse. I tried to go to the hospital but it just makes it worse. I tried to go to the pharmacy but it just makes it worse. I tried to go to the grocery store but it just makes it worse. I tried to go to the bank but it just makes it worse. I tried to go to the post office but it just makes it worse. I tried to go to the library but it just makes it worse. I tried to go to the park but it just makes it worse. I tried to go to the beach but it just makes it worse. I tried to go to the gym but it just makes it worse. I tried to go to the pool but it just makes it worse. I tried to go to the spa but it just makes it worse. I tried to go to the salon but it just makes it worse. I tried to go to the restaurant but it just makes",Abdominal pain,abdominal pain
307," ""Stomach hurts like hell, man. I feel sick all the time, and I'm always hungry. I have diarrhea, and I feel like I'm gonna puke all the time.""",Abdominal pain,
308," ""Oh, my belly is on fire, it feels like a burning inferno, it's always there, almost constantly, it's like a constant companion, it's so painful, I can't stand it, I'm so scared, I don't know what to do, I'm so afraid, I'm so scared, I'm so afraid, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared, I'm so scared",Abdominal pain,abdominal pain
309," ""My abdomen has been aching for days now, as if a thousand tiny knives were stabbing me in the gut.""",Abdominal pain,abdominal pain
310," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is constant and does not seem to be getting any better.""",Abdominal pain,abdominal pain
311," ""I have had abdominal pain for a while now and it is almost constantly interfering with my daily activities.""",Abdominal pain,abdominal pain
312," ""Oh my god, I have been feeling so sick for the past few days. I have this terrible stomach pain that just won't go away. It's like someone is stabbing me in the gut with a knife. I can't even sleep at night because it hurts so much. I have to take painkillers just to get some rest. I'm so sick of feeling sick. I just want to feel better already.""",Abdominal pain,stomach pain
313," ""I have abdominal pain.""",Abdominal pain,abdominal pain
314," ""Oh my god, I have this terrible stomach pain, it's like someone is stabbing me with a knife, it's so bad that I can't even sleep at night, I'm so scared that I might have cancer or something, I'm so worried that I might have to go to the hospital, I'm so scared that I might have to have surgery, I'm so worried that I might have to take medication, I'm so scared that I might have to change my diet, I'm so worried that I might have to give up alcohol and cigarettes, I'm so worried that I might have to give up my favorite foods, I'm so worried that I might have to give up my favorite hobbies, I'm so worried that I might have to give up my favorite TV shows, I'm so worried that I might have to give up my favorite movies, I'm so worried that I might have to give up my favorite books, I'm so worried that I might have to give up my favorite music, I'm so worried that I might have to give up my favorite sports, I'm so worried that I might have to give up my favorite video games, I'm so worried that I might have to give up my favorite social media, I'm so worried that I might have to give up my favorite apps, I'm so worried that I might have to give up my favorite websites, I'm so worried that I might have to give up my favorite search engines, I'm",Abdominal pain,stomach pain
