,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
286," ""I'm all sweaty and gross, man. I mean, I'm always sweating. I wake up in the morning all drenched in sweat. I mean, I'm not even exercising or anything. I just sit there and sweat. And it's not just a little bit either. I mean, I'm talking buckets of sweat. I'm like a human fountain or something. And it's not just my body either. My clothes are always soaked too. I mean, I'm talking through my clothes. It's like I'm wearing a wet suit or something. And it's not just my clothes either. My bed is always wet too. I mean, I'm talking wet spots all over the place. It's like I'm sleeping in a puddle or something. And it's not just my bed either. My whole room is always humid too. I mean, I'm talking fog rolling in or something. It's like I'm living in a sauna or something.""",Increased sweating,Frequency,Not applicable,Informal Register,Insulting,3,True,False,True
287," ""I'm always drenched in sweat, it's like I'm always in the middle of a sauna.""",Increased sweating,Frequency,Occasionally,Neutral/Standard Register,Angry,2,False,False,True
288," ""I been sweatin like a pig all day long, an it ain't even that hot out.""",Increased sweating,Frequency,Moderate,Vulgar Register,Confused,3,False,False,True
289," ""I've been sweating a lot lately, especially at night. I wake up drenched in sweat and I'm not sure why.""",Increased sweating,Frequency,Occasionally,Informal Register,Friendly,3,False,False,False
290," ""I'm always drenched in sweat, you know. It's like I'm always in the shower or something.""",Increased sweating,Frequency,Mild,Informal Register,Insulting,2,False,True,False
291," ""I have been experiencing increased sweating lately.""",Increased sweating,Frequency,Occasionally,Formal Register,Confused,1,False,False,False
292," ""I cant stop sweatin like a pig, its so annoyin!""",Increased sweating,Frequency,Severe,Informal Register,Angry,4,False,False,True
293," ""I have been experiencing an increased perspiration lately, and I am not sure why this is happening to me. I have tried to reduce my stress levels, but I still feel very anxious and I sweat a lot. I have also noticed that I sweat more at night than I used to, and this is very frustrating for me. I am worried that this will affect my daily life, and I do not know what to do about it.""",Increased sweating,Frequency,Frequently,Formal Register,Confused,5,False,False,True
294," ""My skin is drenched in a cold sweat, as if I had just stepped out of a sauna, and it is dripping down my face and neck, leaving small puddles on the bed sheets.""",Increased sweating,Frequency,Very severe,Poetic/Literary Register,Neutral,4,False,False,False
295," ""I have been experiencing an increased sweating, especially at night, for the past few weeks now. It is very frightening as I am worried that I might have some sort of disease.""",Increased sweating,Frequency,Frequently,Formal Register,Fearful,2,False,False,True
296," ""I have been sweating a lot lately. I wake up in the morning all sweaty and I also sweat a lot during the day. I try to avoid wearing light colored clothes because of this. I also try to avoid going out during the hot summer days because I feel so self conscious about my sweating.""",Increased sweating,Frequency,Not sexually active,Neutral/Standard Register,Confused,2,True,False,False
297," ""I am experiencing an excessive amount of perspiration, which is quite annoying, and it occurs frequently.""",Increased sweating,Frequency,Frequently,Formal Register,Insulting,4,False,False,True
298," ""My skin is dripping with sweat, as if my body is trying to rid itself of some toxic poison.""",Increased sweating,Frequency,Prefer not to answer,Poetic/Literary Register,Angry,1,False,False,False
299," ""I have been experiencing increased sweating for a while now, and it's really affecting my daily life. I wake up in the morning drenched in sweat, and I can't stop sweating throughout the day. I'm really worried that this will get worse and affect my health.""",Increased sweating,Frequency,Frequently,Neutral/Standard Register,Fearful,5,False,False,False
300," ""I have been sweating a lot lately, but I don't know why. I wake up in the morning and my sheets are all wet. I try to shower less, but I still sweat a lot. I don't know what to do.""",Increased sweating,Frequency,None,Neutral/Standard Register,Confused,5,False,False,False
301," ""I have been experiencing increased sweating lately, especially at night.""",Increased sweating,Frequency,Frequently,Formal Register,Friendly,2,False,False,False
302," ""I am experiencing an excessive amount of perspiration, which is quite annoying, I might add.""",Increased sweating,Frequency,Not applicable,Formal Register,Insulting,2,False,False,True
303," ""I've been sweatin' like a pig lately, mate.""",Increased sweating,Frequency,Frequently,Vulgar Register,Friendly,1,False,False,False
304," ""I'm all sweaty and shit, I can't stop sweatin' like a pig in a blanket, I'm all wet and sticky like a damn swamp, I'm so hot I wanna rip my clothes off and run around naked like a wild animal, I'm so hot I wanna set myself on fire like a human torch, I'm so hot I wanna melt like the wicked witch of the west, I'm so hot I wanna turn into a puddle of sweat like a human puddle, I'm so hot I wanna evaporate like a human mist, I'm so hot I wanna turn into a human steam like a human steam engine, I'm so hot I wanna turn into a human fog like a human fog machine, I'm so hot I wanna turn into a human haze like a human haze machine, I'm so hot I wanna turn into a human vapor like a human vaporizer, I'm so hot I wanna turn into a human mist like a human mist maker, I'm so hot I wanna turn into a human fog like a human fog maker, I'm so hot I wanna turn into a human haze like a human haze maker, I'm so hot I wanna turn into a human vapor like a human vaporizer, I'm so hot I wanna turn into a human mist like a human mist maker, I'm so hot I wanna turn into a human fog like a human fog maker, I'm so hot I wanna turn into a human haze like a human haze maker",Increased sweating,Frequency,Moderate,Vulgar Register,Insulting,5,False,False,True
305," ""I'm all sweaty all the time, like I just got out the shower or something.""",Increased sweating,Frequency,Frequently,Vulgar Register,Neutral,3,False,False,False
306," ""I'm all sweaty and gross, you know? I mean, I'm dripping wet all the time. I wake up in the morning and I'm all wet, and then I go to bed and I'm all wet again. It's like I'm a human sponge or something. And it's not just my skin, it's my clothes too. I mean, I wear the same shirt every day and it's all wet and stinky by the end of the day. And it's not just my shirt, it's my underwear too. I mean, I wear the same underwear every day and it's all wet and stinky by the end of the day. And it's not just my underwear, it's my socks too. I mean, I wear the same socks every day and they're all wet and stinky by the end of the day. And it's not just my socks, it's my feet too. I mean, my feet are always wet and sweaty. And it's not just my feet, it's my hands too. I mean, my hands are always wet and sweaty. And it's not just my hands, it's my armpits too. I mean, my armpits are always wet and sweaty. And it's not just my armpits, it's my groin too. I mean, my groin is always wet and sweaty. And it's not just my groin, it's my butt too. I mean, my butt",Increased sweating,Frequency,Mild,Vulgar Register,Insulting,5,True,False,False
307," ""I'm always sweating, it's like I'm in a sauna all the time.""",Increased sweating,Frequency,Frequently,Neutral/Standard Register,Insulting,1,True,False,False
308," ""I'm so sick of this sweating, it's like I'm a human sauna or something. I mean, I know I'm hot because I'm sick, but I'm not a freakin' furnace, you know? I'm not some kind of sweating machine or anything. I just want to be able to sleep at night without having to change my sheets every morning because I'm drenched in sweat. Is that too much to ask?""",Increased sweating,Frequency,Severe,Neutral/Standard Register,Insulting,5,False,False,True
309," ""I have been sweating a lot lately, and it's really annoying.""",Increased sweating,Frequency,Never,Informal Register,Friendly,1,True,False,True
